User_ID,Age,Skin_Type,Skin_Tone,Climate,Diet,Hormonal_Status,Budget_Level,Acne_Severity,Dryness_Severity,Pigmentation_Severity,Aging_Severity,Sensitivity_Severity
3051,39,Dry,Very_Fair,Dry,High_Sugar,Teen,Low,7.55593249930571,7.731615597506151,0.0,1.2,0.0
3052,32,Dry,Very_Fair,Humid,Junk_Food,Teen,Medium,5.719246427554584,6.559424149514192,0.0,0.0,0.0
3053,33,Sensitive,Deep,Humid,High_Dairy,Stable,Medium,0.0,0.0,4.061714574750949,0.0,5.888401528530458
3054,37,Sensitive,Medium,Temperate,High_Dairy,Teen,Low,4.840191320327094,0.0,0.0,0.6,6.184011907579142
3055,32,Sensitive,Medium,Temperate,High_Dairy,Pregnant,Low,0.0,0.0,0.0,0.0,7.9163383494466455
3056,40,Oily,Fair,Humid,Balanced,PCOS,High,7.60405967469698,0.0,0.0,1.5,0.0
3057,20,Dry,Medium,Temperate,High_Dairy,Pregnant,Low,0.0,8.506653218280551,0.0,0.0,0.0
3058,18,Sensitive,Dusky,Dry,High_Sugar,Teen,High,5.357939707516172,0.0,3.1513729464032143,0.0,6.9692153171466344
3059,43,Oily,Medium,Cold,Vegan,Stable,High,8.887198198955058,2.236514172822,0.0,2.4,0.0
3060,48,Normal,Very_Fair,Dry,High_Dairy,Pregnant,Medium,0.0,0.0,0.0,3.9,0.0
3061,31,Normal,Medium,Cold,High_Sugar,Teen,High,6.637345945364006,3.9869259140353055,0.0,0.0,0.0
3062,30,Normal,Fair,Cold,Balanced,Stable,Low,0.0,3.7400725149142273,0.0,0.0,0.0
3063,16,Dry,Medium,Temperate,Vegan,Pregnant,High,0.0,6.6923010883827985,0.0,0.0,0.0
3064,48,Oily,Fair,Temperate,Junk_Food,Teen,Medium,10.0,0.0,0.0,3.9,0.0
3065,22,Oily,Dusky,Cold,Junk_Food,Stable,High,8.950124656694081,2.5228651362544885,4.771268005302153,0.0,0.0
3066,27,Normal,Deep,Temperate,Balanced,Stable,High,0.0,0.0,3.3462088858215977,0.0,0.0
3067,22,Combination,Dusky,Dry,Balanced,Pregnant,High,0.0,0.0,4.674374102925691,0.0,0.0
3068,44,Normal,Very_Fair,Humid,Junk_Food,Pregnant,High,3.812835723002508,0.0,0.0,2.6999999999999997,0.0
3069,46,Dry,Dusky,Temperate,Balanced,Teen,High,2.5315256037866143,8.56512624927447,4.30633625750834,3.3,0.0
3070,44,Normal,Dusky,Temperate,Junk_Food,PCOS,High,2.6446617134490262,0.0,3.1712939263360456,2.6999999999999997,0.0
3071,15,Normal,Very_Fair,Temperate,Balanced,Pregnant,High,0.0,0.0,0.0,0.0,0.0
3072,31,Oily,Very_Fair,Humid,Junk_Food,Pregnant,Medium,9.513917778733433,0.0,0.0,0.0,0.0
3073,34,Normal,Deep,Dry,High_Sugar,Stable,Low,3.880200698765978,0.0,3.7144268495200095,0.0,0.0
3074,38,Sensitive,Deep,Cold,Balanced,Teen,Medium,3.7603568126292766,3.1170740989139656,4.010466559078811,0.8999999999999999,7.556193097879861
3075,36,Sensitive,Medium,Dry,Junk_Food,PCOS,High,2.366488230436807,0.0,0.0,0.3,7.451176767090235
3076,43,Combination,Fair,Temperate,Balanced,PCOS,High,0.0,0.0,0.0,2.4,0.0
3077,36,Dry,Very_Fair,Humid,Junk_Food,Pregnant,Medium,2.4149580512983553,6.117295867496876,0.0,0.3,0.0
3078,23,Dry,Dusky,Dry,Junk_Food,PCOS,High,3.88770294927643,7.911895224170697,4.891436737308605,0.0,0.0
3079,24,Oily,Dusky,Temperate,Vegan,PCOS,Medium,6.060181103404992,0.0,3.417510848714881,0.0,0.0
3080,42,Dry,Deep,Temperate,Balanced,Stable,High,0.0,8.118182112551747,4.556217397851754,2.1,0.0
3081,42,Combination,Fair,Cold,High_Sugar,Stable,High,2.6358183694372923,2.633575199348618,0.0,2.1,0.0
3082,35,Sensitive,Very_Fair,Humid,High_Dairy,Stable,Low,0.0,0.0,0.0,0.0,7.66777069335005
3083,38,Oily,Deep,Cold,High_Dairy,Pregnant,High,8.558671712002436,2.5492538217440703,5.382457423010583,0.8999999999999999,0.0
3084,16,Sensitive,Fair,Dry,Balanced,PCOS,Low,0.0,0.0,0.0,0.0,5.680044651952219
3085,22,Combination,Very_Fair,Cold,Junk_Food,Stable,Low,3.6159166784744183,2.2525670721546747,0.0,0.0,0.0
3086,41,Oily,Dusky,Dry,Junk_Food,Teen,Medium,10.0,0.0,4.847260166999213,1.7999999999999998,0.0
3087,36,Normal,Dusky,Temperate,High_Sugar,PCOS,Low,2.3848171015771533,0.0,3.582359211647258,0.3,0.0
3088,41,Dry,Deep,Humid,Balanced,Teen,Medium,3.3420435575746272,8.892847520482182,5.676692720546535,1.7999999999999998,0.0
3089,43,Combination,Fair,Humid,High_Dairy,PCOS,Medium,0.0,0.0,0.0,2.4,0.0
3090,17,Oily,Dusky,Temperate,High_Sugar,Teen,Low,10.0,0.0,4.124166988097539,0.0,0.0
3091,27,Sensitive,Fair,Humid,Balanced,Teen,Medium,4.651961180635699,0.0,0.0,0.0,5.242615602543914
3092,24,Oily,Deep,Cold,Balanced,Pregnant,Low,8.984379529500412,3.1059509796120537,4.621383565600164,0.0,0.0
3093,23,Normal,Medium,Dry,Balanced,Teen,High,2.875840858710891,0.0,0.0,0.0,0.0
3094,41,Combination,Fair,Dry,Vegan,Stable,Medium,0.0,0.0,0.0,1.7999999999999998,0.0
3095,48,Oily,Fair,Dry,High_Sugar,Stable,Low,9.042029605804125,0.0,0.0,3.9,0.0
3096,15,Combination,Deep,Cold,Balanced,PCOS,Low,0.0,2.7234237218620887,3.907334266236292,0.0,0.0
3097,46,Combination,Medium,Dry,High_Sugar,Stable,Low,2.3246846827467067,0.0,0.0,3.3,0.0
3098,39,Sensitive,Dusky,Humid,High_Dairy,Pregnant,Low,0.0,0.0,4.605388142938956,1.2,6.76491288795847
3099,43,Dry,Very_Fair,Dry,Balanced,Stable,High,0.0,7.3292001248287075,0.0,2.4,0.0
3100,21,Normal,Deep,Cold,Junk_Food,Pregnant,Medium,2.024068167810083,2.983346502201333,3.815891320093675,0.0,0.0
3101,17,Oily,Very_Fair,Humid,Balanced,Stable,Low,5.554568456099075,0.0,0.0,0.0,0.0
3102,34,Dry,Medium,Temperate,Balanced,Pregnant,Medium,0.0,7.732711863287458,0.0,0.0,0.0
3103,34,Sensitive,Medium,Humid,High_Sugar,PCOS,Low,3.3424686971828566,0.0,0.0,0.0,6.556307003108529
3104,44,Dry,Fair,Cold,High_Sugar,PCOS,Medium,3.228588913288773,10.0,0.0,2.6999999999999997,0.0
3105,49,Combination,Very_Fair,Humid,Vegan,Stable,Low,0.0,0.0,0.0,4.2,0.0
3106,49,Combination,Very_Fair,Dry,Balanced,PCOS,Low,0.0,0.0,0.0,4.2,0.0
3107,41,Normal,Medium,Cold,High_Dairy,PCOS,High,0.0,2.4316182146344483,0.0,1.7999999999999998,0.0
3108,40,Oily,Very_Fair,Temperate,High_Sugar,PCOS,Medium,9.001749479031112,0.0,0.0,1.5,0.0
3109,28,Oily,Dusky,Dry,Vegan,Stable,Low,5.844903669469204,0.0,5.444113252932006,0.0,0.0
3110,31,Sensitive,Medium,Cold,Junk_Food,Pregnant,Low,3.5624693428178613,3.410023028248996,0.0,0.0,6.349244517557594
3111,32,Normal,Fair,Cold,Junk_Food,Stable,High,3.16773206306312,2.372670612267664,0.0,0.0,0.0
3112,43,Oily,Fair,Temperate,Vegan,Teen,High,8.479690578747707,0.0,0.0,2.4,0.0
3113,34,Combination,Fair,Temperate,Junk_Food,Pregnant,High,3.651170838305702,0.0,0.0,0.0,0.0
3114,41,Normal,Very_Fair,Cold,Balanced,Teen,High,3.6920787967355153,3.5277239381672083,0.0,1.7999999999999998,0.0
3115,32,Dry,Medium,Temperate,High_Sugar,Teen,High,7.462259050329251,7.101844006876487,0.0,0.0,0.0
3116,18,Normal,Fair,Temperate,High_Dairy,PCOS,Medium,0.0,0.0,0.0,0.0,0.0
3117,15,Normal,Medium,Dry,Junk_Food,Pregnant,Low,3.711356033442203,0.0,0.0,0.0,0.0
3118,15,Oily,Very_Fair,Cold,Balanced,Pregnant,Medium,5.918521190338101,2.0495307132745193,0.0,0.0,0.0
3119,40,Sensitive,Dusky,Humid,High_Sugar,Teen,High,5.848059114669054,0.0,5.6770120131693105,1.5,6.692830923099558
3120,34,Sensitive,Dusky,Dry,Balanced,Teen,Low,3.2275820003488165,0.0,4.731205783883363,0.0,7.013309363484845
3121,37,Oily,Dusky,Cold,Balanced,PCOS,Medium,8.033996936024476,2.6946057026092523,4.160680329683398,0.6,0.0
3122,24,Oily,Very_Fair,Cold,High_Sugar,PCOS,High,8.393814475022218,3.553463630574426,0.0,0.0,0.0
3123,25,Oily,Fair,Dry,Junk_Food,Stable,Medium,9.796721769035758,0.0,0.0,0.0,0.0
3124,19,Sensitive,Very_Fair,Temperate,Junk_Food,Pregnant,Medium,2.666303551943515,0.0,0.0,0.0,6.935114914232863
3125,15,Oily,Medium,Humid,Balanced,Teen,High,10.0,0.0,0.0,0.0,0.0
3126,31,Dry,Dusky,Humid,Vegan,Stable,Low,0.0,8.780901025594037,3.991848559759438,0.0,0.0
3127,36,Dry,Medium,Cold,Junk_Food,PCOS,High,2.1366178553227053,10.0,0.0,0.3,0.0
3128,48,Combination,Very_Fair,Cold,Balanced,Teen,High,4.965699782377276,3.6802440026828758,0.0,3.9,0.0
3129,43,Dry,Deep,Humid,High_Dairy,Pregnant,Medium,0.0,7.280687483507052,4.884587913680528,2.4,0.0
3130,18,Normal,Deep,Cold,High_Dairy,Teen,Low,2.832618216009462,2.1683422371577326,4.57741183623907,0.0,0.0
3131,19,Combination,Very_Fair,Humid,Vegan,Teen,High,3.2740125986466126,0.0,0.0,0.0,0.0
3132,25,Dry,Fair,Temperate,Balanced,Stable,Low,0.0,8.909754213920962,0.0,0.0,0.0
3133,35,Normal,Medium,Humid,High_Dairy,Teen,Medium,3.79235959687265,0.0,0.0,0.0,0.0
3134,49,Dry,Very_Fair,Humid,Junk_Food,Stable,High,3.4942947753784965,6.405731811798835,0.0,4.2,0.0
3135,26,Normal,Very_Fair,Humid,Balanced,Stable,Low,0.0,0.0,0.0,0.0,0.0
3136,40,Oily,Deep,Cold,Vegan,PCOS,Low,7.894663174132892,2.112663913382475,4.839177023629836,1.5,0.0
3137,33,Normal,Dusky,Temperate,Vegan,Teen,Medium,4.515641769817443,0.0,4.449195013021228,0.0,0.0
3138,21,Oily,Dusky,Dry,Junk_Food,Stable,Low,8.747731984552,0.0,5.523363016913562,0.0,0.0
3139,21,Normal,Fair,Dry,High_Dairy,Teen,Low,4.143177817281376,0.0,0.0,0.0,0.0
3140,40,Normal,Fair,Humid,High_Dairy,Pregnant,Low,0.0,0.0,0.0,1.5,0.0
3141,19,Dry,Fair,Cold,Vegan,Teen,High,3.8163308712494146,10.0,0.0,0.0,0.0
3142,35,Normal,Deep,Dry,High_Sugar,PCOS,High,2.3037262407306063,0.0,5.525772311954313,0.0,0.0
3143,28,Dry,Very_Fair,Dry,Vegan,Stable,Medium,0.0,8.419760722928714,0.0,0.0,0.0
3144,18,Normal,Fair,Humid,Vegan,Stable,Medium,0.0,0.0,0.0,0.0,0.0
3145,37,Sensitive,Deep,Humid,Balanced,Pregnant,High,0.0,0.0,4.43246401723008,0.6,6.208639875217349
3146,34,Combination,Medium,Cold,Junk_Food,PCOS,Low,3.865117104087409,3.6388357978256947,0.0,0.0,0.0
3147,29,Dry,Very_Fair,Dry,Balanced,Stable,High,0.0,8.965998184554108,0.0,0.0,0.0
3148,43,Dry,Medium,Humid,Vegan,Pregnant,Medium,0.0,7.925261021674158,0.0,2.4,0.0
3149,22,Oily,Dusky,Temperate,Balanced,Stable,Medium,5.126105290970671,0.0,3.461655070571022,0.0,0.0
3150,33,Sensitive,Dusky,Temperate,High_Dairy,Stable,High,0.0,0.0,5.460940989781818,0.0,6.916976368596464
3151,42,Oily,Very_Fair,Temperate,Vegan,PCOS,Medium,5.792189368338303,0.0,0.0,2.1,0.0
3152,41,Sensitive,Fair,Humid,High_Dairy,Pregnant,Medium,0.0,0.0,0.0,1.7999999999999998,5.035816062108956
3153,18,Sensitive,Very_Fair,Cold,High_Dairy,Stable,Medium,0.0,2.5257741304046606,0.0,0.0,5.412689945749049
3154,29,Normal,Fair,Temperate,Junk_Food,Teen,Medium,8.400818411792468,0.0,0.0,0.0,0.0
3155,49,Oily,Dusky,Temperate,High_Dairy,Pregnant,Medium,8.36933635368624,0.0,3.2838200657368697,4.2,0.0
3156,15,Combination,Very_Fair,Temperate,Balanced,PCOS,Low,0.0,0.0,0.0,0.0,0.0
3157,17,Sensitive,Very_Fair,Humid,Balanced,PCOS,High,0.0,0.0,0.0,0.0,5.405131598450076
3158,38,Sensitive,Fair,Humid,High_Sugar,PCOS,Medium,2.2710416256112733,0.0,0.0,0.8999999999999999,5.775248762863801
3159,41,Dry,Dusky,Humid,Junk_Food,Stable,Medium,2.1457697297023643,8.944696006247481,5.565467700738188,1.7999999999999998,0.0
3160,48,Normal,Dusky,Temperate,High_Sugar,PCOS,Medium,2.1383758409696885,0.0,3.4310220492913333,3.9,0.0
3161,43,Combination,Fair,Humid,High_Dairy,Pregnant,High,0.0,0.0,0.0,2.4,0.0
3162,38,Sensitive,Fair,Humid,Vegan,Stable,High,0.0,0.0,0.0,0.8999999999999999,5.786951096188845
3163,38,Dry,Fair,Cold,Balanced,Teen,High,4.325042777499567,10.0,0.0,0.8999999999999999,0.0
3164,18,Oily,Dusky,Humid,Vegan,PCOS,Medium,8.648777343502003,0.0,3.108861486236875,0.0,0.0
3165,17,Sensitive,Dusky,Dry,High_Sugar,PCOS,Medium,2.3225782278008618,0.0,3.569449793389741,0.0,5.178943042446205
3166,48,Dry,Very_Fair,Humid,High_Sugar,PCOS,High,3.236575287770319,6.629098406914917,0.0,3.9,0.0
3167,37,Oily,Dusky,Humid,Balanced,Teen,Low,10.0,0.0,4.786244362180037,0.6,0.0
3168,37,Normal,Medium,Dry,High_Sugar,Stable,Low,2.5802672833861218,0.0,0.0,0.6,0.0
3169,19,Oily,Medium,Dry,Vegan,PCOS,High,6.656706254419371,0.0,0.0,0.0,0.0
3170,45,Sensitive,Fair,Humid,High_Sugar,Teen,Medium,7.23703615617867,0.0,0.0,3.0,6.259796846697049
3171,20,Combination,Fair,Cold,Vegan,Stable,Medium,0.0,2.123337577664513,0.0,0.0,0.0
3172,24,Oily,Fair,Temperate,High_Dairy,Pregnant,Low,7.477434373063284,0.0,0.0,0.0,0.0
3173,21,Combination,Very_Fair,Dry,Junk_Food,PCOS,Medium,2.3953634159675246,0.0,0.0,0.0,0.0
3174,35,Combination,Medium,Cold,Balanced,Stable,High,0.0,2.6772618312546195,0.0,0.0,0.0
3175,34,Oily,Medium,Humid,High_Sugar,PCOS,Medium,8.455644246598027,0.0,0.0,0.0,0.0
3176,17,Normal,Dusky,Humid,Balanced,Teen,Medium,4.85283976073846,0.0,4.641194407711185,0.0,0.0
3177,36,Oily,Medium,Dry,High_Sugar,Stable,High,8.736511129097861,0.0,0.0,0.3,0.0
3178,18,Dry,Dusky,Dry,High_Dairy,Teen,Low,3.3547262547334054,7.034606059993326,4.4174141534264635,0.0,0.0
3179,42,Combination,Very_Fair,Cold,Vegan,PCOS,High,0.0,3.339238654072303,0.0,2.1,0.0
3180,26,Sensitive,Fair,Humid,Balanced,Pregnant,Medium,0.0,0.0,0.0,0.0,5.598566687304455
3181,19,Combination,Fair,Dry,High_Dairy,Teen,High,3.613642353730832,0.0,0.0,0.0,0.0
3182,27,Sensitive,Dusky,Dry,High_Dairy,Stable,High,0.0,0.0,5.438970062408856,0.0,5.66747459619366
3183,37,Dry,Deep,Temperate,Junk_Food,Stable,Low,3.0310624325322046,8.89720043444965,5.40151789552387,0.6,0.0
3184,44,Dry,Dusky,Dry,High_Dairy,PCOS,Low,0.0,7.779051970532274,5.247340610927452,2.6999999999999997,0.0
3185,39,Dry,Very_Fair,Cold,Junk_Food,Stable,Medium,3.0512623324026986,10.0,0.0,1.2,0.0
3186,41,Oily,Medium,Humid,High_Dairy,PCOS,High,7.878317791050233,0.0,0.0,1.7999999999999998,0.0
3187,28,Combination,Dusky,Dry,Vegan,Teen,Medium,2.0178627387430526,0.0,3.377085127106969,0.0,0.0
3188,30,Sensitive,Very_Fair,Temperate,High_Dairy,Pregnant,High,0.0,0.0,0.0,0.0,7.1654365814690175
3189,36,Dry,Fair,Dry,Vegan,Teen,High,4.278042491984816,6.1181932524778055,0.0,0.3,0.0
3190,35,Dry,Deep,Dry,High_Sugar,Teen,Low,5.022288477378794,8.67043207568622,4.361647711777567,0.0,0.0
3191,35,Sensitive,Deep,Humid,High_Dairy,PCOS,High,0.0,0.0,4.327604558248564,0.0,7.471604367292424
3192,22,Combination,Dusky,Temperate,High_Dairy,Pregnant,Low,0.0,0.0,5.0861067422159705,0.0,0.0
3193,30,Combination,Medium,Cold,High_Sugar,Teen,High,8.660564121988202,2.6263881695458213,0.0,0.0,0.0
3194,45,Sensitive,Dusky,Cold,Junk_Food,PCOS,Medium,3.2967568699665972,3.08357886408284,4.787442438849796,3.0,6.875929446292173
3195,24,Normal,Deep,Humid,Vegan,Teen,Medium,2.1800575922727994,0.0,5.685197607561292,0.0,0.0
3196,46,Combination,Deep,Cold,High_Sugar,Teen,High,5.553852922995173,2.5841580727514244,4.6612444176007575,3.3,0.0
3197,48,Sensitive,Fair,Cold,High_Sugar,Stable,Low,3.9229770846586693,2.8248492586202345,0.0,3.9,6.809554518004083
3198,23,Sensitive,Medium,Dry,Balanced,Teen,Low,2.423430944402007,0.0,0.0,0.0,6.389055442442273
3199,31,Dry,Medium,Cold,High_Sugar,Pregnant,Low,3.8315691033716033,10.0,0.0,0.0,0.0
3200,25,Sensitive,Deep,Temperate,Junk_Food,Teen,High,5.546832191048687,0.0,4.594516368417935,0.0,7.197407887381534
3201,46,Oily,Deep,Dry,Junk_Food,PCOS,Medium,10.0,0.0,5.338883317094012,3.3,0.0
3202,24,Dry,Dusky,Cold,Junk_Food,Stable,Low,3.5393946043308535,8.431464737872671,5.140819914771747,0.0,0.0
3203,36,Dry,Dusky,Temperate,Vegan,PCOS,Medium,0.0,7.685162463600668,4.735393028156761,0.3,0.0
3204,31,Combination,Fair,Dry,Vegan,Pregnant,Low,0.0,0.0,0.0,0.0,0.0
3205,18,Normal,Deep,Temperate,High_Dairy,Teen,High,2.0444305728726433,0.0,4.3261620142248844,0.0,0.0
3206,39,Combination,Dusky,Humid,High_Sugar,Teen,High,7.563545142825646,0.0,4.717284340539374,1.2,0.0
3207,35,Oily,Fair,Humid,Junk_Food,Stable,Low,10.0,0.0,0.0,0.0,0.0
3208,15,Dry,Medium,Cold,High_Sugar,Teen,Medium,7.067134161521803,9.65614230279046,0.0,0.0,0.0
3209,39,Dry,Deep,Temperate,High_Dairy,PCOS,Low,0.0,7.564135730895639,3.2681008600888624,1.2,0.0
3210,31,Sensitive,Very_Fair,Dry,High_Dairy,PCOS,Low,0.0,0.0,0.0,0.0,6.772976282338252
3211,38,Normal,Deep,Temperate,Junk_Food,Stable,Low,2.906515801533274,0.0,5.276796731947215,0.8999999999999999,0.0
3212,16,Normal,Dusky,Temperate,High_Sugar,Teen,Medium,4.746801738958501,0.0,5.683709527966316,0.0,0.0
3213,29,Sensitive,Deep,Humid,High_Dairy,Stable,Low,0.0,0.0,3.2042306782975434,0.0,7.781841103299839
3214,46,Oily,Very_Fair,Humid,Balanced,Pregnant,Low,6.989975171791249,0.0,0.0,3.3,0.0
3215,20,Normal,Deep,Cold,Vegan,Teen,High,2.1688510289606024,2.2516874856255757,4.598860663788864,0.0,0.0
3216,15,Dry,Dusky,Temperate,High_Sugar,Teen,Medium,6.776967019362909,8.388795449972939,4.513655343914998,0.0,0.0
3217,37,Oily,Medium,Temperate,Junk_Food,Teen,High,10.0,0.0,0.0,0.6,0.0
3218,31,Combination,Dusky,Dry,High_Dairy,Pregnant,High,0.0,0.0,5.415376754296151,0.0,0.0
3219,48,Combination,Fair,Dry,High_Dairy,Pregnant,Low,0.0,0.0,0.0,3.9,0.0
3220,43,Oily,Dusky,Humid,High_Dairy,Pregnant,Low,7.3272780177324215,0.0,3.956526596820882,2.4,0.0
3221,23,Dry,Fair,Temperate,Vegan,PCOS,Low,0.0,7.674994234731585,0.0,0.0,0.0
3222,27,Combination,Deep,Cold,High_Sugar,Stable,High,3.9144376810553094,2.1691481226567673,3.60302311322742,0.0,0.0
3223,20,Dry,Fair,Humid,High_Dairy,PCOS,Medium,0.0,7.931676343752862,0.0,0.0,0.0
3224,20,Sensitive,Deep,Temperate,Vegan,Pregnant,Medium,0.0,0.0,5.03527748942088,0.0,5.493412236173784
3225,34,Normal,Fair,Humid,Balanced,PCOS,High,0.0,0.0,0.0,0.0,0.0
3226,17,Oily,Dusky,Cold,High_Sugar,PCOS,High,10.0,2.1593258346634654,5.922749846640784,0.0,0.0
3227,31,Normal,Very_Fair,Temperate,Junk_Food,Stable,Medium,2.56242461803832,0.0,0.0,0.0,0.0
3228,26,Sensitive,Deep,Cold,High_Sugar,Pregnant,Low,2.6177191811239497,2.08979958245865,4.492220657413785,0.0,7.8642748528387845
3229,15,Combination,Fair,Temperate,High_Dairy,PCOS,Medium,0.0,0.0,0.0,0.0,0.0
3230,31,Dry,Very_Fair,Temperate,Junk_Food,PCOS,High,2.3219693122524285,7.730585232563914,0.0,0.0,0.0
3231,17,Dry,Fair,Cold,High_Sugar,Teen,Low,4.60482385344489,10.0,0.0,0.0,0.0
3232,40,Sensitive,Fair,Dry,Junk_Food,Teen,Low,7.459802415963024,0.0,0.0,1.5,5.431215408884268
3233,29,Oily,Fair,Cold,High_Sugar,Pregnant,Medium,8.598112966364724,3.9909340711432426,0.0,0.0,0.0
3234,46,Normal,Dusky,Cold,Balanced,PCOS,Low,0.0,3.345148260494411,4.327140691601983,3.3,0.0
3235,46,Combination,Fair,Humid,Balanced,Pregnant,High,0.0,0.0,0.0,3.3,0.0
3236,18,Oily,Very_Fair,Cold,Balanced,Stable,Medium,6.938906403861999,3.8444112191899156,0.0,0.0,0.0
3237,32,Sensitive,Fair,Cold,High_Sugar,Pregnant,High,2.3928701916839055,2.6417474232565903,0.0,0.0,6.112621945629287
3238,33,Sensitive,Medium,Humid,Junk_Food,Pregnant,High,3.795258401004263,0.0,0.0,0.0,7.330356799419138
3239,49,Dry,Deep,Dry,Balanced,PCOS,High,0.0,7.772355743200339,3.944181818370396,4.2,0.0
3240,28,Combination,Dusky,Cold,Vegan,Stable,Medium,0.0,2.404404549514288,3.9922664439954487,0.0,0.0
3241,47,Oily,Medium,Humid,Vegan,Pregnant,High,8.717809944012876,0.0,0.0,3.5999999999999996,0.0
3242,28,Dry,Medium,Dry,Balanced,Teen,High,4.730676772125198,7.265864916914316,0.0,0.0,0.0
3243,48,Combination,Very_Fair,Dry,Balanced,Stable,Low,0.0,0.0,0.0,3.9,0.0
3244,18,Normal,Very_Fair,Cold,High_Dairy,PCOS,Low,0.0,2.6510637974826112,0.0,0.0,0.0
3245,38,Normal,Dusky,Dry,Vegan,Teen,High,4.653773098848987,0.0,4.338692779321326,0.8999999999999999,0.0
3246,43,Dry,Dusky,Cold,Vegan,Stable,Low,0.0,8.807579159518413,4.821885411892216,2.4,0.0
3247,33,Oily,Deep,Dry,Balanced,PCOS,Medium,8.778361720095033,0.0,4.2737763264277895,0.0,0.0
3248,20,Combination,Fair,Dry,High_Dairy,PCOS,Low,0.0,0.0,0.0,0.0,0.0
3249,47,Normal,Dusky,Dry,Junk_Food,Stable,Medium,2.4802499932764346,0.0,4.153494001839352,3.5999999999999996,0.0
3250,33,Normal,Dusky,Cold,High_Dairy,Stable,Medium,0.0,2.114117608274615,5.696511951086106,0.0,0.0
3251,15,Oily,Fair,Dry,High_Dairy,Stable,Low,5.133691703686411,0.0,0.0,0.0,0.0
3252,19,Dry,Deep,Temperate,Vegan,PCOS,Low,0.0,6.002916938594954,4.842399899459036,0.0,0.0
3253,41,Sensitive,Very_Fair,Humid,Balanced,Teen,Medium,2.4619762332416424,0.0,0.0,1.7999999999999998,5.888228874197532
3254,30,Combination,Deep,Humid,Balanced,Teen,High,3.4729520777753415,0.0,5.376351344564764,0.0,0.0
3255,20,Normal,Fair,Temperate,Balanced,PCOS,High,0.0,0.0,0.0,0.0,0.0
3256,27,Sensitive,Very_Fair,Dry,High_Dairy,Stable,High,0.0,0.0,0.0,0.0,6.1625319410889645
3257,49,Oily,Very_Fair,Temperate,High_Dairy,PCOS,High,8.828429085084005,0.0,0.0,4.2,0.0
3258,33,Dry,Very_Fair,Cold,High_Sugar,PCOS,Low,2.906393493068525,10.0,0.0,0.0,0.0
3259,26,Combination,Deep,Humid,Junk_Food,PCOS,Low,3.032298491498637,0.0,5.874230206254018,0.0,0.0
3260,30,Oily,Fair,Dry,High_Sugar,PCOS,Medium,9.998349877989687,0.0,0.0,0.0,0.0
3261,24,Dry,Deep,Humid,Junk_Food,Teen,Medium,5.872772054071435,6.929002334352897,5.514450358707503,0.0,0.0
3262,39,Oily,Deep,Temperate,High_Sugar,Stable,High,10.0,0.0,3.014065938548582,1.2,0.0
3263,34,Normal,Medium,Temperate,High_Sugar,PCOS,Medium,3.062362660161555,0.0,0.0,0.0,0.0
3264,45,Normal,Dusky,Humid,High_Sugar,PCOS,Low,2.500342494719093,0.0,3.084936619917682,3.0,0.0
3265,18,Sensitive,Deep,Humid,High_Sugar,Stable,High,2.1265628651625814,0.0,5.019750488189288,0.0,6.242853289186892
3266,37,Oily,Medium,Humid,High_Dairy,Stable,High,6.049910469812229,0.0,0.0,0.6,0.0
3267,16,Normal,Fair,Humid,Junk_Food,PCOS,High,3.759400464304888,0.0,0.0,0.0,0.0
3268,36,Dry,Medium,Temperate,High_Sugar,PCOS,Medium,3.650172241460021,7.398568052802698,0.0,0.3,0.0
3269,22,Sensitive,Deep,Dry,High_Sugar,Stable,High,2.5511748952598636,0.0,4.521527908522544,0.0,7.258781263250387
3270,21,Combination,Fair,Humid,Balanced,Stable,Low,0.0,0.0,0.0,0.0,0.0
3271,28,Oily,Medium,Dry,High_Dairy,Teen,High,8.880675148294731,0.0,0.0,0.0,0.0
3272,17,Normal,Deep,Humid,Vegan,PCOS,Medium,0.0,0.0,5.130382416340064,0.0,0.0
3273,30,Dry,Fair,Cold,Balanced,Pregnant,Medium,0.0,10.0,0.0,0.0,0.0
3274,33,Oily,Fair,Dry,Vegan,Stable,High,5.8137510121719735,0.0,0.0,0.0,0.0
3275,32,Dry,Dusky,Cold,High_Sugar,Stable,High,2.4314528795072983,10.0,5.293934791089599,0.0,0.0
3276,30,Sensitive,Deep,Temperate,Junk_Food,Teen,Medium,8.81235826565822,0.0,4.229675079368158,0.0,7.518053954979877
3277,22,Normal,Dusky,Cold,Vegan,Teen,Low,4.01042273465267,3.7369263975625033,3.4834916285006763,0.0,0.0
3278,47,Normal,Fair,Temperate,Vegan,Pregnant,Low,0.0,0.0,0.0,3.5999999999999996,0.0
3279,26,Sensitive,Fair,Humid,Vegan,Stable,High,0.0,0.0,0.0,0.0,7.294810745779181
3280,25,Dry,Medium,Temperate,Junk_Food,PCOS,High,3.1731141819071835,7.620328398790656,0.0,0.0,0.0
3281,19,Oily,Dusky,Humid,Balanced,PCOS,High,7.915600200453404,0.0,3.8191811721896034,0.0,0.0
3282,41,Dry,Very_Fair,Humid,High_Dairy,PCOS,Medium,0.0,6.223774689463452,0.0,1.7999999999999998,0.0
3283,26,Oily,Deep,Humid,Junk_Food,Teen,Medium,10.0,0.0,5.995567090322403,0.0,0.0
